Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,TCEHY,TCEHY,TCEHY,TCEHY,TCEHY,TCEHY,SAP,SAP,SAP,SAP,SAP,SAP,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,ASML,ASML,ASML,ASML,ASML,ASML,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS,6758.T,6758.T,6758.T,6758.T,6758.T,6758.T,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,7203.T,7203.T,7203.T,7203.T,7203.T,7203.T,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,BABA,BABA,BABA,BABA,BABA,BABA,META,META,META,META,META,META,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,JPM,JPM,JPM,JPM,JPM,JPM,JD,JD,JD,JD,JD,JD
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,,,,,,638.0499877929688,640.0,635.2999877929688,639.2999877929688,605.529296875,3673698.0,,,,,,,,,,,,,693.978515625,698.1387329101562,688.2639770507812,690.1383056640625,675.3241577148438,14004468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.0,2183.89990234375,2154.0,2167.60009765625,1866.113525390625,1354908.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,152.15834045410156,22622100.0,639.5,644.0,639.5,643.375,609.38916015625,6137166.0,49.20000076293945,49.88999938964844,49.20000076293945,49.880001068115234,44.69044494628906,4293200.0,135.4199981689453,137.13999938964844,135.39999389648438,136.80999755859375,124.09795379638672,2967500.0,691.2355346679688,704.4705200195312,691.2355346679688,701.8875122070312,686.8212280273438,17710316.0,301.2699890136719,303.32000732421875,300.6099853515625,302.8299865722656,286.5252990722656,573600.0,,,,,,,93.75,94.90049743652344,93.2074966430664,94.90049743652344,94.90049743652344,80580000.0,55500.0,56000.0,55000.0,55200.0,47470.89453125,12993228.0,,,,,,,418.0,421.5,416.3999938964844,419.1499938964844,380.1163024902344,347226.0,,,,,,,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,28.68400001525879,142981500.0,216.60000610351562,219.97999572753906,216.5399932861328,219.77000427246094,208.71446228027344,15873500.0,206.75,209.7899932861328,206.27000427246094,209.77999877929688,208.3247833251953,12077100.0,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,1857.5478515625,2380752.0,5.96875,5.9977498054504395,5.918000221252441,5.9977498054504395,5.971076965332031,237536000.0,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,72.40052795410156,135480400.0,139.7899932861328,141.10000610351562,139.25999450683594,141.08999633789062,119.03642272949219,10803700.0,35.959999084472656,37.7599983215332,35.900001525878906,37.72999954223633,34.23638153076172,22688700.0
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,150.26377868652344,21116200.0,641.0999755859375,642.5,631.7999877929688,634.2000122070312,600.6988525390625,10855550.0,48.79999923706055,49.279998779296875,48.79999923706055,49.029998779296875,43.92887496948242,2728500.0,133.3000030517578,134.9199981689453,133.3000030517578,133.97999572753906,121.53092193603516,507800.0,700.8359985351562,704.79052734375,696.2643432617188,702.7332763671875,687.6488037109375,20984698.0,298.0400085449219,300.75,297.6600036621094,297.95001220703125,281.9080810546875,410800.0,104.5,106.66000366210938,104.16000366210938,106.31999969482422,89.9664535522461,6795058.0,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,93.74849700927734,75288000.0,56000.0,56600.0,54900.0,55500.0,47728.90234375,15422255.0,,,,,,,417.0,419.1000061035156,414.1000061035156,419.1000061035156,380.071044921875,291716.0,,,,,,,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,29.534000396728516,266677500.0,216.35000610351562,218.2030029296875,216.00999450683594,217.0,206.0838165283203,8604500.0,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,207.22250366210938,11188400.0,2164.0,2223.0,2164.0,2200.64990234375,1894.567138671875,4655761.0,5.877500057220459,5.9457502365112305,5.852499961853027,5.901750087738037,5.875504016876221,205384000.0,74.2874984741211,75.1449966430664,74.125,74.35749816894531,71.69664764404297,146322800.0,137.5,139.22999572753906,137.0800018310547,138.33999633789062,117.46556091308594,10386800.0,36.779998779296875,38.540000915527344,36.68000030517578,37.9900016784668,34.47230911254883,16929900.0
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,150.65216064453125,20813700.0,630.0,630.9000244140625,618.0,620.4749755859375,587.6987915039062,10890186.0,48.33000183105469,48.79999923706055,48.29999923706055,48.77000045776367,43.695926666259766,4712100.0,133.16000366210938,134.22000122070312,133.1300048828125,134.1999969482422,121.73048400878906,442900.0,694.8928833007812,698.5044555664062,684.835205078125,686.435302734375,671.70068359375,24519177.0,293.1700134277344,295.7200012207031,292.42999267578125,295.5799865722656,279.6656799316406,617600.0,105.83999633789062,106.44000244140625,105.22000122070312,106.26000213623047,89.91568756103516,4768211.0,93.0,95.18450164794922,93.0,95.14399719238281,95.14399719238281,81236000.0,54900.0,55600.0,54600.0,55500.0,47728.90234375,10278951.0,1466.199951171875,1485.800048828125,1465.0,1484.0,1429.688720703125,25770500.0,415.0,416.20001220703125,408.6000061035156,415.1499938964844,376.4888000488281,363953.0,1519.800048828125,1525.199951171875,1506.0,1513.0,1270.5010986328125,33361500.0,29.364667892456055,30.104000091552734,29.333332061767578,30.1026668548584,30.1026668548584,151995000.0,214.88999938964844,217.16000366210938,214.08999633789062,216.63999938964844,205.74192810058594,11885500.0,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351562,211.12522888183594,17058900.0,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,1894.3946533203125,3023209.0,5.808000087738037,5.9317498207092285,5.781750202178955,5.926499843597412,5.900144100189209,262636000.0,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.26793670654297,118387200.0,136.55999755859375,138.27000427246094,136.5,138.22999572753906,117.37214660644531,10259000.0,37.459999084472656,38.08000183105469,37.380001068115234,38.0,34.48138427734375,9740100.0
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,149.27853393554688,21634100.0,629.4500122070312,635.7249755859375,626.125,630.2999877929688,597.0048217773438,14724494.0,49.540000915527344,49.97999954223633,49.189998626708984,49.779998779296875,44.60084533691406,4667000.0,134.0800018310547,134.35000610351562,133.44000244140625,133.6199951171875,121.2043685913086,621200.0,694.4356689453125,701.5217895507812,691.9212646484375,696.995849609375,682.0345458984375,16683622.0,298.6700134277344,301.2200012207031,297.4100036621094,298.7900085449219,282.70281982421875,477700.0,106.5,106.91999816894531,105.08000183105469,105.19999694824219,89.01872253417969,5589217.0,95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,95.34300231933594,80898000.0,55700.0,56400.0,55600.0,55800.0,47986.88671875,10009778.0,1508.4000244140625,1540.5999755859375,1506.4000244140625,1531.0,1474.968505859375,58600000.0,417.6000061035156,421.54998779296875,415.3999938964844,416.0,377.25970458984375,363885.0,1530.800048828125,1544.4000244140625,1523.800048828125,1543.0,1295.6925048828125,24803500.0,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500.0,217.63999938964844,218.94000244140625,216.69000244140625,217.6300048828125,206.68212890625,9388000.0,212.82000732421875,214.5800018310547,211.75,213.05999755859375,211.58203125,14912400.0,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,1899.043701171875,2429317.0,5.954999923706055,6.044250011444092,5.909749984741211,5.9982500076293945,5.971576690673828,314856000.0,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,71.92803955078125,108872000.0,137.27999877929688,137.86000061035156,135.82000732421875,135.8800048828125,115.37678527832031,10531300.0,38.08000183105469,38.61000061035156,37.63999938964844,38.31999969482422,34.771751403808594,10131300.0
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,151.65626525878906,27746500.0,623.4749755859375,631.0750122070312,620.0250244140625,628.6500244140625,595.4419555664062,11332110.0,49.209999084472656,49.9900016784668,49.18000030517578,49.650001525878906,44.484371185302734,2925200.0,133.89999389648438,135.52000427246094,133.75999450683594,135.0800018310547,122.5287094116211,513300.0,692.6070556640625,701.4989013671875,690.3212280273438,691.7612915039062,676.912353515625,16047902.0,300.6600036621094,303.19000244140625,299.94000244140625,301.8900146484375,285.6359558105469,536900.0,104.4800033569336,104.76000213623047,103.5,103.5,87.58021545410156,7253575.0,94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,94.59850311279297,70160000.0,56200.0,57400.0,55900.0,56800.0,48846.85546875,23501171.0,1518.199951171875,1540.4000244140625,1502.800048828125,1532.0,1475.931884765625,57025500.0,414.70001220703125,418.79998779296875,413.54998779296875,418.79998779296875,379.7989196777344,360741.0,1513.0,1528.4000244140625,1508.199951171875,1523.4000244140625,1279.2342529296875,28061000.0,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,32.80933380126953,467164500.0,216.60000610351562,220.64999389648438,216.32000732421875,218.0,207.03350830078125,11959100.0,213.0,216.24000549316406,212.61000061035156,215.22000122070312,213.72706604003906,13475000.0,2205.0,2260.0,2202.050048828125,2255.25,1941.572265625,5197454.0,5.99399995803833,6.051000118255615,5.953750133514404,6.009500026702881,5.982777118682861,277108000.0,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.08509826660156,132079200.0,135.6999969482422,137.5800018310547,135.60000610351562,136.94000244140625,116.27679443359375,9695300.0,38.02000045776367,38.849998474121094,37.97999954223633,38.29999923706055,34.753604888916016,11434700.0
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,153.5509796142578,21385000.0,632.5,637.9000244140625,631.5499877929688,635.7000122070312,602.11962890625,9546316.0,49.9900016784668,50.4900016784668,49.900001525878906,50.47999954223633,45.22801208496094,2874000.0,136.49000549316406,137.2899932861328,136.1199951171875,137.1300048828125,124.38823699951172,457800.0,703.3961791992188,708.6078491210938,700.0360107421875,707.6935424804688,692.5025634765625,14982742.0,303.2799987792969,303.9100036621094,300.2699890136719,301.3800048828125,285.1534423828125,579700.0,103.80000305175781,103.94000244140625,102.94000244140625,103.08000183105469,87.22482299804688,7964898.0,95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,95.05249786376953,63346000.0,58400.0,58600.0,57400.0,58600.0,50394.83203125,24102579.0,1555.0,1567.800048828125,1543.4000244140625,1560.800048828125,1503.6778564453125,45977000.0,422.0,424.5,421.3500061035156,424.5,384.9681396484375,378062.0,1534.4000244140625,1538.0,1527.5999755859375,1534.0,1288.13525390625,21265000.0,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,32.089332580566406,426606000.0,221.5,223.0800018310547,220.82000732421875,221.77999877929688,210.6233673095703,13122500.0,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,216.78570556640625,12642800.0,2248.75,2251.949951171875,2210.0,2214.35009765625,1906.3616943359375,3734173.0,6.096250057220459,6.148250102996826,6.021500110626221,6.075500011444092,6.048481464385986,255112000.0,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,74.63749694824219,170108400.0,138.0500030517578,138.22999572753906,137.0399932861328,137.44000244140625,116.70137786865234,9469000.0,38.84000015258789,39.099998474121094,38.70000076293945,38.900001525878906,35.29804611206055,10783100.0
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,152.8404998779297,20725900.0,642.0499877929688,643.4500122070312,637.5499877929688,641.3499755859375,607.4710693359375,9214580.0,51.18000030517578,51.66999816894531,51.099998474121094,51.43000030517578,46.07917785644531,5373200.0,137.5500030517578,138.07000732421875,136.7899932861328,136.97999572753906,124.25215148925781,464000.0,709.4764404296875,712.2423095703125,703.8761596679688,707.5335083007812,692.3460693359375,12478359.0,300.04998779296875,300.510009765625,295.55999755859375,296.17999267578125,280.23333740234375,447700.0,103.18000030517578,103.66000366210938,102.94000244140625,102.94000244140625,87.10635375976562,5028786.0,95.26850128173828,95.34700012207031,94.0,94.15799713134766,94.15799713134766,57074000.0,58800.0,59700.0,58300.0,59500.0,51168.8125,16000170.0,1572.800048828125,1583.199951171875,1566.0,1568.5999755859375,1511.1925048828125,39806500.0,425.20001220703125,426.29998779296875,422.6499938964844,423.6499938964844,384.19720458984375,268887.0,1539.0,1539.5999755859375,1530.199951171875,1532.199951171875,1286.623779296875,17417000.0,32.11933135986328,32.3293342590332,31.579999923706055,31.876667022705078,31.876667022705078,194392500.0,223.89999389648438,225.9600067138672,222.06100463867188,223.8300018310547,212.5702362060547,12296000.0,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,216.54734802246094,12119400.0,2228.0,2234.0,2208.0,2213.550048828125,1905.673095703125,1915807.0,6.1832499504089355,6.213749885559082,6.09375,6.107999801635742,6.080836772918701,316296000.0,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,74.80622100830078,140644800.0,137.2100067138672,137.25,135.80999755859375,136.07000732421875,115.53811645507812,10190900.0,39.38999938964844,39.5,38.72999954223633,39.11000061035156,35.48860168457031,10330500.0
