Date,MSFT,HDFCBANK.NS,TCEHY,SAP,RELIANCE.NS,ASML,NESN.SW,AMZN,005930.KS,6758.T,MC.PA,7203.T,TSLA,BABA,META,TCS.NS,NVDA,AAPL,JPM,JD
2020-01-29,0.015592944858317637,0.01034176120230157,0.027167142026900848,-0.006115152955973535,0.005503799772561546,0.020539620199093944,0.002209479728866093,0.0025630978623367717,0.005101771626369267,0.007976478984200952,-0.010679497538996996,0.002452633106784674,0.024854513769903663,0.008514545781092897,0.024978279005861026,-0.013348663653336312,-0.009799538837959476,0.020932510980773866,-0.0014877729778344229,0.005911264691051743
2020-01-30,0.028207295000993948,-0.007929684017108696,-0.00908526220725181,-0.005165190321486213,-0.024394496159715895,-0.005943615218033882,-0.010472181164534966,0.006824489189870775,-0.032148800944174494,-0.021442439486238585,-0.021344688282151192,-0.01699708043871473,0.10296225866535558,-0.01622489127163851,-0.06137181282724913,-0.007774116734928782,0.0010994746382311238,-0.0014490144330581156,0.012366734143162805,-0.016607053228690383
2020-01-31,-0.014758566567976028,0.0002039262102468964,-0.02383869231631386,-0.0015270271867093843,-0.022233784976926074,-0.04660640801816329,-0.0124396529810481,0.07379135586484753,-0.013986178359310042,0.006652022664572099,-0.009024715258077243,0.0023578301450164485,0.015230690473505115,-0.009540777528266986,-0.03636709766184876,-0.02750425400946266,-0.038159618874575085,-0.044338864628138186,-0.025976845994016284,-0.020784772673033913
2020-02-03,0.024378919380516173,-0.02731801851461635,0.03193482558799321,0.014299970915225835,-0.018524453554474074,0.026722727453991624,0.005640179483602292,-0.0022501685803328897,0.014184566232588569,-0.0019436259812836143,0.0036681974516881155,-0.009409515389060097,0.19894859376394924,0.0315117461122838,0.011292270007523308,0.011279265802539795,0.016495448849555006,-0.0027464709157647427,0.007630894171628766,0.04006370305577689
2020-02-04,0.03291640045102029,0.0310193707376214,0.03357607672346896,0.02141124420853946,0.02952004883539816,0.038416236336660914,0.010843144517809655,0.022687342140775613,0.02972049004590782,-0.0003895151022226262,0.03490872437363057,0.007783609294495619,0.13725640223576474,0.045893906113142924,0.027621330142315603,0.00249694652420529,0.028294316567523792,0.033013861332533256,0.014395837911712173,0.029336807466583847
2020-02-05,-0.0012213748649673173,0.012075129153317876,-0.005088039175218939,0.014319478210339742,0.015493601300773374,0.023694205834985382,0.007952598069925765,-0.004781236737139594,0.010186450707238448,-0.005324514926027035,0.010715745127392484,0.009948854173832622,-0.1717583947927872,-0.011934723176591167,0.0013342825600535235,0.018408252818789217,0.014688533913466362,0.008154298367829993,0.017000398485754076,-0.010161194671769902
2020-02-06,0.0207338786489748,-0.0038967375423579753,0.011408274164384391,-0.006767536853452216,0.006420366283860446,0.010544206083058949,0.0009175036654236468,0.0050787328892443195,0.026890922326954447,0.024285115288722903,0.007349383453747471,0.025794132884530585,0.01940931694254444,0.003087772873227035,0.003522021575005585,-0.008478610500949446,0.01391786029009423,0.011697024047235827,0.0001453669192301721,0.011016618395807587
2020-02-07,0.001415828135779451,0.001935772317748885,-0.007195642703906269,-0.010476947381958479,-0.016565889993558125,-0.014795039763147666,-0.0009166626241060571,0.014169136390608683,-0.011456520798550862,-0.0024218988106611272,-0.009807322923470307,-0.006570751554449306,-0.001188323805631386,-0.019782682521130468,0.007019248076686191,0.0038527097919529574,-0.010462262738416328,-0.013592608881453083,-0.0031974115129143055,-0.009658289971494649
2020-02-10,0.026156883313817714,-0.001529378625737987,0.017825663093366195,0.0012585857531579592,0.001360126907111292,0.015443651607176978,0.0023853275513727734,0.026273579599096264,-0.011589519392535053,-0.017250180848866092,-0.000966334301429117,-0.014500085378369443,0.031026496329857656,-0.0035098469531313903,0.003438014677324519,0.011888279230148235,0.04523236963178445,0.004749357134350873,0.004155838847464066,0.0027507109104385474
2020-02-11,-0.022575369668541345,0.00024179602806118083,0.014241722353278252,0.009761215321687056,0.011946149712011911,0.02044049541543358,-0.007505016024707545,0.007915025985726132,0.003350008814411165,0.0,-0.0029015629039357282,0.0,0.004019260937028868,0.0066738127035885775,-0.027550943875196188,-0.003954592271420365,0.018709463460579112,-0.006033516195723787,0.0018871892661005418,0.016957491527072266
2020-02-12,0.0014638428118218805,0.006770937595865334,0.014990549509943829,0.011790495708739357,0.012080672933105552,0.00452534317721609,-0.012541473649551937,0.004277469597884664,0.010016622837812017,0.0033804602674829543,0.029950346759857416,0.005937024963892146,-0.009155657933695438,0.03268715539190081,0.017230669467374282,0.00805686886207213,0.017357744846271395,0.02374806748473235,0.0,0.02108889282230275
2020-02-13,-0.005413847635632907,-0.006084827049857688,0.0005608437905175734,-0.005139023319531977,0.0026182978150446345,-0.000598669393261142,-0.02222630876624332,-0.00468981707537619,0.0033057867372265903,-0.0060903199747471826,-0.0074172502373106575,-0.004618855371018693,0.0478436525517798,-0.01760949544931889,0.011292340627244712,0.00976604555836924,-0.006457604004105333,-0.007121025098737688,-0.000869414841425109,0.008885669843230692
2020-02-14,0.008927292268320786,-0.01776212635152652,-0.00411057560548278,-7.275794465966268e-05,0.00912409924474411,-0.002994631724856811,0.027316125992128404,-0.006977166077050345,0.018122106930555493,-0.006258063770069544,-0.015656459622718,-0.0037380515717702067,-0.00493775566834842,-0.0033127882375492135,0.00487937594970278,-0.003535553938302405,0.07020457298094773,0.00024609377164064306,-0.0030460234184475077,-0.0009520713054774754
2020-02-17,0.0,-0.0018043055162432209,0.0,0.0,-0.006285456119294874,0.0,0.002789025696891878,0.0,-0.00485462760669797,-0.022303982360024954,-0.0013254569314895548,-0.0005175116520057532,0.0,0.0,0.0,0.008721987639819018,0.0,0.0,0.0,0.0
2020-02-18,0.010142796919593078,-0.0032042991101298712,-0.008442964973366052,0.0023282400494128996,-0.007339727952712094,-0.02251042397582248,-0.0009271174196595622,0.009742990607446878,-0.027642107090167456,-0.025093942454508023,-0.013392750561167843,-0.016958011395103223,0.0729597130158357,0.004052350332467647,0.016901772205295762,0.005673396101956829,0.023396153467025282,-0.018310332822124464,-0.013240373523932925,0.008339314073763093
2020-02-19,0.0029989944851536166,0.011497967107237494,0.0066226296623495,0.014082607462344132,0.02480574530855284,0.026554573667882053,0.01577578932704271,0.006749650094826309,0.006689041708544563,0.01445294432402533,0.02494803726847028,-0.006715835986432772,0.06875580895325561,0.007346160930366885,-0.0014233079355467915,-0.008755688988712595,0.06113234255373268,0.014482538403002065,0.013639085919252558,0.014886621123725963
2020-02-20,-0.015271097533904987,-0.00822995524337633,-0.017669166313194817,-0.009091013632125389,-0.011869986221195172,-0.012350873085267167,-0.0009135655464129755,-0.007888626914309249,-0.0033224864971640455,0.02062392886360631,-0.0220738008144592,0.02770783866177373,-0.019631105097986157,-0.01845684645928347,-0.013380078251863825,-0.01800685855328843,-0.01906566248446817,-0.010258683360829912,0.0,-0.03422603855763817
2020-02-21,-0.03161284219779359,0.0,-0.015116680171825325,-0.01300280410463417,0.0,-0.02382994091826718,-0.0031090950118694005,-0.026533823330561868,-0.01333341610334482,-0.005716326838461905,-0.012933285256790605,0.010964987126379055,0.0017678087791648256,-0.024995363150602135,-0.020505168504311055,0.0,-0.047392451639994504,-0.022635288467263703,-0.012219177709777318,-0.025554489024237403
2020-02-24,-0.0431154576238989,-0.005874754428805584,-0.040023244704281424,-0.04179177669454437,-0.027591617796802415,-0.050980258229479825,-0.029168818997609924,-0.04135555023463999,-0.040540642152391504,0.0,-0.04660065169732808,0.0,-0.07459490327646512,-0.030246003569983526,-0.04500897885516908,-0.019218290204879862,-0.07069742454528327,-0.047500028998180954,-0.02687564936044451,-0.025977213722189085
2020-02-25,-0.01650168615137504,-0.007975442675094424,0.020238617285754934,-0.023984087359425255,-0.01975843820949863,-0.02000691732069093,-0.010015124144230225,-0.018190498951138112,0.01936665095269463,-0.02807870368997778,-0.014520839605066227,-0.033558847741510855,-0.040633739641448896,-0.0026677866419103635,-0.019679043353681647,0.019287297910388412,-0.04109330703687719,-0.033872364848551606,-0.044642914203547046,-0.0134619758525657
2020-02-26,0.012494843673957368,-0.0008747570581577602,0.01269597969089209,-0.006886840274159645,-0.0172268506879123,0.0060786408433799455,-0.0007634270923684294,0.003472315416060745,-0.02417986202369171,-0.015682956083957866,0.013682448301665096,-0.0038287666020461186,-0.026390470576789893,0.015223015072667545,0.002185214583870776,-0.015096271355743318,0.021369847790628116,0.015863353167228755,0.0030095332248840645,0.027806343591373794
2020-02-27,-0.07045899753889329,0.00016678674165770957,-0.023702330475343536,-0.016469686205243472,-0.004130821535081708,-0.03174759276457284,-0.028080222465486915,-0.048136265467272565,-0.010619394181940023,-0.03885396536572305,-0.03997409214409342,-0.02133880773725172,-0.12814583958462689,-0.017773345585150757,-0.037778958144853436,-0.00852340632473736,-0.055665488250531636,-0.06536813827894494,-0.04161390598740522,-0.03807610081047419
2020-02-28,0.0242127883550165,-0.018175004040035914,-0.0038120833577155455,-0.00993506996741722,-0.04155091528642596,-0.001875589357505092,-0.02859672086468501,-0.0002918467224900523,-0.030411503235768578,-0.03867979116196074,0.002703757409378893,-0.03480496556525081,-0.016215047800994253,0.014485648589527722,0.014334703031583018,-0.05003549026147758,0.06916061752625047,-0.000584936145336612,-0.043338492827542874,0.0028644979175052043
2020-03-02,0.06653928399649356,0.0016556690001505725,0.011480355853642932,0.02395405871767875,-0.009408157583943977,0.03895760413398053,0.017096609984132094,0.03726611425327664,0.014759987412418019,0.039631039727349826,0.014156632273012892,0.003788546713766161,0.11322034293215233,0.014326934634022237,0.02062666341162611,0.0005749638569896298,0.023549459018171737,0.09310063267138458,0.04659351758581254,0.12438331029394867
2020-03-03,-0.04791957318552109,0.0018652164768799828,-0.0005973622970114612,-0.021575895631528952,0.02028656219082481,-0.011096048663659985,0.028645189940971205,-0.023009811402324165,0.007272979837250171,-0.009893806623063495,0.003323712429397885,-0.015375985611772447,0.0025416095259802596,-0.016921036104084353,-0.05370607171697683,0.017438701227993514,-0.03812898916560159,-0.031759315968801105,-0.037524633117024364,-0.04249411784809065
2020-03-04,0.03671523038096702,-0.027881229200284352,0.020721248583639884,0.01502421806853449,-0.0023456846443560275,0.060886319496104235,0.025140186427024647,0.035013229015638414,0.036101015841979445,0.0008816461292151523,0.0208028622629588,-0.009937620425557236,0.0053520173720666975,0.021937271066350128,0.03157775621678294,0.023082303858847908,0.07002886667307084,0.04638456310005723,0.024709581143084414,0.05909306933062375
2020-03-05,-0.02509544831888888,0.002176071536865276,0.008783945621515965,-0.0348559682626165,-0.021310708097427522,-0.04429541756607691,-0.005093287934177737,-0.026216794314283698,0.0069688026904719536,0.017325038339217835,-0.027647954734511315,0.004875117328615897,-0.033302230445070524,-0.002358965402649349,-0.034365771488072294,0.020089057426896373,-0.03943633061703411,-0.0324366398787137,-0.04906152578464085,0.016169511945729687
2020-03-06,-0.028267135189978698,-0.01428759002362645,-0.030766352356028093,0.0017316304928416404,-0.030622101778077337,-0.0004859666635597115,-0.041145258048650324,-0.011922924014239333,-0.022491553015315136,-0.032472347530830725,-0.03791219246780275,-0.030536252095342498,-0.029066704869448956,-0.03225200560682451,-0.02203396862698237,-0.004046827845648027,-0.026528405435744085,-0.013280416191067457,-0.051680097280034754,-0.0551322227595733
2020-03-09,-0.06777255364288215,-0.024319250073841836,-0.04651637409110154,-0.08222916858639373,-0.12340671010655224,-0.08399561644890718,-0.031441499370228665,-0.05285383245165354,0.0,-0.0730908249674348,-0.06202305795005825,-0.04400952883980369,-0.13572525720249962,-0.034108624634832774,-0.06400106027820762,-0.06808586157017615,-0.07743214622025685,-0.07909191176631247,-0.13545545502272271,-0.053368201502278834
2020-03-10,0.06838382822525824,0.0,0.037688666646935376,0.05820633101352968,0.0,0.060058398758426,-0.011637511221951558,0.05065506668458708,-0.03362789399032107,0.03299035562535502,-0.009467391054364782,0.016166252808774484,0.061398023823663106,0.044166723634783356,0.05126831879046678,0.0,0.06372236819112298,0.07202158461223274,0.07769699482678405,0.047356479819024244
2020-03-11,-0.04530182583658393,0.0058701101231961594,-0.038942634271844634,-0.045512257132936274,0.03536332207049453,-0.055833711107862394,-0.0071267427833464625,-0.037508896429749194,-0.045787757575374344,-0.04268586788682782,-0.013888837236931462,-0.009848357366323723,-0.017200452670558586,-0.03624204208912529,-0.04461521109349331,-0.00945554191070852,-0.055959679624834946,-0.03473076288919896,-0.04707052910278098,-0.0064592201384773285
2020-03-12,-0.0948384144151454,-0.08304904257181589,-0.08293103149280145,-0.09927195023295432,-0.07849684938901469,-0.08855144279604499,-0.06241544655847331,-0.07922082514747941,0.0,-0.042799104531346055,-0.08677879107375397,-0.0345830826160316,-0.11617242301113506,-0.0694283409647265,-0.09263397047652877,-0.09410356769006445,-0.12236779946361043,-0.09875450735036007,-0.08243003892583711,-0.07873832901498279
2020-03-13,0.1421689396865764,0.04748852771803014,0.05860806003625085,0.06811904762299581,0.03979297122550318,0.0672897965045709,-0.0014422150149818735,0.06464833687376514,-0.04126695978891848,-0.012070606391040739,0.04444438987797428,-0.03566344598313953,-0.0248505535904755,0.04808202853370935,0.10234979740621863,0.020594899642928377,0.11340195508708129,0.11980831747872323,0.18012482320454382,0.03789863765631085
2020-03-16,-0.14739013978641646,-0.0657132553562676,-0.09039784251100069,-0.10023063841685675,-0.08106394319276755,-0.10737497911543337,0.0,-0.053697516604298,-0.021021053790774458,-0.03063156214621754,-0.05493811467355636,-0.02350430503078027,-0.18577806455584012,-0.07809277921474733,-0.14252985704729726,-0.06084259363759281,-0.18452076147854102,-0.12864700635060078,-0.14964876390732884,-0.11256613620779587
2020-03-17,0.08233608882612065,-0.02441220504519237,0.05896344499033579,0.05610819737671591,-0.0075809607220360675,0.03915249241458607,0.04255554892139979,0.07026613247879654,-0.03271957445093032,0.03550487654169632,0.04586721087844614,0.07052676582402095,-0.03341046380880208,0.03332404136986966,0.023354509792283817,-0.022636370755227064,0.10626245081823216,0.04397015181624098,0.06111393578985469,0.08825193053987235
2020-03-18,-0.042095661406649776,-0.10070754159002515,-0.05074090979698642,-0.05837213320388013,-0.039186426059801716,-0.17349166309174047,0.0042630771681828605,0.012257741060410998,-0.03594105208814591,0.027258633296216805,-0.07485959939662123,-0.0067610640424534685,-0.1603440409986845,-0.026026763564460986,-0.016463639112094697,-0.0021709503750590997,-0.06650683464744567,-0.02447992055119186,-0.10526890780139664,-0.01694904663736574
2020-03-19,0.01645280563108975,0.0212679917308658,0.0714285282706959,-0.029087106374354854,-0.05245228378473832,0.08650166915666846,0.059110528039596044,0.02783061376686291,-0.058113989323505644,-0.01051385182003084,0.024309754999881417,0.012347798431976642,0.1838768421567878,0.004888933003827978,0.041984304229451874,-0.003683672117779646,0.050044110754102755,-0.007662052990372925,0.016807626346385884,-0.012997384956076385
2020-03-20,-0.03755863260085168,-0.014181210229237018,-0.0011038921856839634,0.0018058493076387183,0.10924046355301131,0.009671659236183183,-0.018236252230452776,-0.018522798541688812,0.05704333693294372,0.0,0.05441587939487502,0.0,-0.0002571736151377735,0.0023219396919245128,-0.022203384677349725,0.09845071306199316,-0.03390140302470024,-0.06348571819977067,-0.02110171276887096,0.012093542435632765
2020-03-23,-0.009974551076784133,-0.1260689185016931,0.025856424248634324,0.04263005703011702,-0.13153886347487231,0.07889886224531639,-0.061237121086289426,0.030735291504301987,-0.06387671478889267,-0.01062578116994295,0.0012861108682535871,-0.03487100170761115,0.015811747064244486,-0.027357926984733827,-0.010886296830379338,-0.07107286020654457,0.03373030533764365,-0.021244001476559582,-0.053532991724050794,0.025225681196203054
2020-03-24,0.09089572061905882,-0.0049899280224638964,0.043084819512266614,0.07780712587252991,0.06713423258324158,0.1160623925653399,0.024244394221464516,0.019586561347294085,0.10470572329541183,0.05659751356419851,0.08911374064131294,0.013123903897708011,0.16281749323562988,0.05336282146496174,0.08696834472975357,0.020033660560275335,0.1715640243054346,0.10032534999857856,0.11894203309000306,0.06215997950390606
2020-03-25,-0.009572455653567125,0.11599567988545512,0.01714173412519049,0.004057828239214523,0.14718036325377337,0.0071481420284720265,0.02547510045987411,-0.027967604900147047,0.03620879595575688,0.048725360721893596,0.07179728316207834,0.10650905457036375,0.06782176450892674,0.015127843477006353,-0.029630988540205294,0.027683906764031763,-0.014286659429783022,-0.0055087192878332525,0.03731744104098533,0.00829065641504867
2020-03-26,0.06255084749191009,0.05176542492284608,0.037563444667553236,0.08317659704025915,-0.014830227227257131,0.052772143179906195,0.021633229853545544,0.03693312450375408,-0.017471672988945364,-0.015384730845915073,0.0005502719837777725,-0.02905071960512562,-0.020565621439638027,0.03585065081912431,0.045643555552407955,0.023224718084146945,0.04730891043972374,0.05262332788688906,0.06966113596984469,0.015961339388126383
2020-03-27,-0.04106077105658201,0.003717674159200657,-0.04990221109655146,-0.04312365863227785,-0.0005627257501191751,-0.08437835006833116,-0.012765851714346854,-0.028325389436650306,0.010460111488618695,0.04499988764604401,-0.06062708904386849,0.04629369963560204,-0.026128393930185068,-0.0344562850535961,-0.040100492992121706,0.018733026223915594,-0.017532325094133938,-0.041402526775223714,-0.07123940025602116,-0.044275218456533705
2020-03-30,0.07034101865110887,-0.08049086153694907,0.022451201894807316,0.023757710101480978,-0.032986101330509054,0.061000514098052294,0.02421988986593382,0.03360354691971401,-0.0020023544498406487,-0.0343688569189754,0.024440378719789324,-0.016210924008605132,-0.02377714859552571,0.01421071414970565,0.05842215131179018,-0.025212479374036034,0.050884225121989424,0.028537959387962886,0.026006865343915386,0.005977587163155329
2020-03-31,-0.01572761313921378,0.03637352043416775,-0.011079801865740424,-0.02125763975995587,0.08083843018864534,-0.02384045496414866,-0.0035070202289451124,-0.007245622950859287,-0.0020899550422673885,-0.002020547051563071,-0.03299999548109922,-0.043548662419900075,0.04355446239344318,0.016782569674947734,0.0051222864645326105,0.026764192010423793,-0.00749264667344296,-0.0020408471792764393,-0.037112196573269696,0.0027235735716668596
2020-04-01,-0.03550808505211844,-0.03741737267575507,-0.0413525526584021,-0.04497746217352805,-0.029898914096459728,-0.048272477054154606,0.003921534140782779,-0.021551791267353848,-0.04083744577791282,-0.03005757198562453,-0.040774209662129746,-0.026149639807385938,-0.08099239055277141,-0.035582118790688955,-0.043165646561209914,-0.06426263045768821,-0.07788325461975998,-0.05261711312157813,-0.06297905661606995,0.010123352604096025
2020-04-02,0.020708462922933046,0.0,0.03739899346765485,-0.00511700561522066,0.0,-0.006947517625586652,0.01242005939109636,0.005834205106051149,0.02183412089263337,0.015093343775804735,0.0021561146856898805,-0.00694995988259306,-0.05625466454987249,0.007144419889483888,-0.008834417750899659,0.0,0.05101418031216598,0.01668693064293958,0.03734008578746728,-0.020288469433295098
2020-04-03,-0.009210160932612066,-0.019044275528944055,-0.020688240540662983,0.001904813176176745,-0.002776646018451734,-0.010797480970385354,0.012663201529867107,-0.0063788821910731874,0.004273303759792402,-0.00980708698836541,-0.0009220906333898826,-0.014633456755148377,0.05619734693587186,-0.009475897183521598,-0.025349613500471047,-0.0319240046099456,-0.04524996181346108,-0.014371350890740375,-0.029557890958360478,-0.0047404733739478955
2020-04-06,0.07436777859552945,0.0,0.04455127948241833,0.06483530067807064,0.0,0.10841761470435163,0.015631106658005045,0.04772922477644714,0.036170441582178636,0.04632592320885753,0.04522393474000075,0.06214691741445466,0.0754775752334993,0.049917140229781554,0.07374525200996662,0.0,0.10040589057478999,0.08723733580483595,0.0643661679902856,0.04186511840498497
2020-04-07,-0.010770207357351125,0.10106287922857726,-0.00941120462617795,-0.0016070921708883912,0.11940234248074422,0.005384816613476673,-0.0005771732698439669,0.007013456003121199,0.018480180832623372,0.02137399901826642,0.01398095217342421,0.005775018365878681,0.05658223700690801,0.007890066593369216,0.01981256376329288,0.07314714560055946,-0.03491052841726927,-0.01158239637915226,0.013190364899333007,0.010346546857056271
2020-04-08,0.010031188600788887,-0.008034646541278612,0.013745633781118594,0.02852536038023379,-0.011566137218991357,0.021974350005939947,0.0028874461782080196,0.015609461784076961,-0.020160986445375784,0.001793691173401557,-0.003773546570151831,0.020398993782063668,0.006214994497730331,-0.01020208443084214,0.0322811284520339,-0.03929143936357615,0.030575401568531113,0.025594707171441078,0.040379548328306036,-0.01952855932284847
2020-04-09,6.050670768420474e-05,0.04066811367698775,-0.01355925325157703,0.0555556286812382,0.023319067704229424,-0.006353696066467407,-0.019001982529649686,-0.0001174844583299306,0.01028786119959979,0.0013428597044522483,0.012237652529423437,-0.01080990782849467,0.04402015748241661,0.001990057093011366,0.005221477248521955,0.035592068969407586,-0.014984048153918073,0.0072160086545585145,0.08971383349053652,0.024046840149382076
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003054892934570619,-0.006109393496988469,0.0,-0.006736374443381488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.002240363625257036,-0.03210642787542428,0.006670691671038176,0.007989434432615461,-0.025246987600125337,-0.009789862508699732,0.0,0.06173506614263302,-0.019289493184915574,-0.024437710287325,0.0,-0.016579196726607126,0.13603839302984921,0.015633721526759237,-0.002283186722434216,-0.003906820929236554,0.026240923995560106,0.01962768582129537,-0.04447264280091079,0.014705696121434686
2020-04-14,0.04948325356436922,0.0,0.03313244204996657,0.007762743176354503,0.0,0.054104287710524446,0.012130703946875654,0.052769449861283624,0.014493106742361261,0.01675116209095484,0.013241153965672048,0.034483083323177954,0.09054457315006381,0.026775019842120162,0.019337394431719224,0.0,0.05225118869293688,0.05050326816644679,-0.02739590673040171,0.025245503954409276
